b000, b001, b002, b003, b004, b005, b006, b007, b008, b009, b010, b011, b012, 
-0.32213305582910706, 0.798654629222533, -1.005081157222895, 2.5869708629311123, 1.0884747282806027, 4.68068893473621, 32.40731497537262, -1.5205476507343854, 10.22201940596407, 1.4635630188718896, 0.29972455330230663, 1.5448944824638555, 0.5838379196538559, 
-0.24581211428521488, 0.7572201288378221, -1.1386729038132075, 2.62738050427233, 1.1597675048325122, 4.934237770815724, 32.14668763878076, -1.7061952032445156, 10.206646254695068, 1.5209044983344708, 0.2850173895605677, 1.6008641097157057, 0.6774600187322567, 
-0.19778509059826582, 0.7660007099539713, -1.2882926233170267, 2.6043003157892697, 1.3676758972988583, 5.087142259090198, 31.99740299552125, -1.7060144367169185, 10.145286882437224, 1.4900584079720596, 0.24253338781345807, 1.7951451701298557, 0.7091217332034228, 
-0.194387283252649, 0.6582648143803955, -1.3963657826508953, 2.5989861738281554, 1.4905514561271715, 5.247603295502072, 31.837794090095695, -1.7868714916780104, 10.178574517300435, 1.5225807199377992, 0.05818318015549898, 1.7934329364054593, 0.7277267612223915, 
-0.23183816185768827, 0.5569893642516933, -1.4576141017750837, 2.4743619696533665, 1.6905141960111731, 5.18948846240699, 31.930536832471503, -1.6888702186584754, 10.26154872880321, 1.460196888497789, -0.18128178036797882, 1.8372025679092798, 0.6429274072143304, 
-0.27379767624736745, 0.3790353689124129, -1.4802996040160066, 2.4754036519285507, 1.7931621020296495, 5.273584001037179, 31.943023227667027, -1.6800962477755093, 10.393147663160985, 1.4698014344429766, -0.49493842270420046, 1.6996030961564939, 0.5888724481246257, 
-0.36753554518505976, 0.21507086571312786, -1.404503215728859, 2.303180692320845, 1.9117786525194844, 5.037282615626377, 32.29215409689704, -1.5263566068922967, 10.593817487564277, 1.3915452204489556, -0.8332104281821431, 1.5717998119097296, 0.4077574123096344, 
-0.4733044794927325, 0.03817599431439972, -1.3204229965413177, 2.2819137737856257, 1.9376138588842229, 5.018889487616392, 32.48480618421598, -1.4617741329915352, 10.737769856979991, 1.3759280003941847, -1.1831039565222028, 1.388971382563902, 0.3227107895347974, 
-0.6362065306872853, -0.11855912231175272, -1.1267604559277051, 2.0770736965447956, 1.8961267251619454, 4.658320399704717, 32.93018807627292, -1.3453555167207687, 10.920166205776866, 1.31000981512416, -1.5044693361879986, 1.187796041808649, 0.13390290626506587, 
-0.7961368787984442, -0.2324082285075064, -0.9771530429019385, 2.084877214282014, 1.7863154718799215, 4.670234491846312, 33.12265863675496, -1.3285400573663615, 10.962606778856548, 1.2986647490335541, -1.7764223040528493, 1.0583097695380472, 0.11558166516713765, 
-1.041151679581293, -0.30510316263487414, -0.7357013057866756, 1.857671085813818, 1.5787303461830753, 4.320966483797627, 33.50951633092644, -1.3389792955272593, 11.03450325879741, 1.2825006455593468, -2.001370028399563, 0.920838614104077, 0.00305006831096078, 
-1.242212216441481, -0.32033084419752594, -0.5321196219787125, 1.8349211971071002, 1.3535223357746669, 4.300515192455736, 33.65745617925638, -1.393014449619691, 10.959657086194131, 1.285229572362019, -2.1441393248839073, 0.865732796219001, 0.022305161968624688, 
-1.4909502946758668, -0.3078249239143337, -0.2946026567213658, 1.6162100846346512, 1.0484095140816978, 4.01005452403519, 33.87059020556725, -1.5356194395942793, 10.914157048062282, 1.315233413104396, -2.2244230980455915, 0.78844993573422, -0.0268519239332777, 
