b000, b001, b002, b003, b004, b005, b006, b007, b008, b009, b010, b011, b012, b013, b014, b015, b016, b017, b018, b019, b020, b021, 
1.036242929743433, -4.0129667277015715, 2.5222602999167694, 3.879680597489507, -6.480104390215699, 29.149863114922802, -20.666384046542642, 1.9796725232961263, -3.4153139402727763, -0.3094365616128633, 12.385845577585494, 5.05439009398854, -3.9921694905235587, 0.28515640499518197, -10.44619866785067, 11.732505170688864, -8.275656043045903, -4.176471154510736, -27.738186381206297, -2.4926777259062765, 1.4993174051185154, -7.660443183298711, 
0.6631685944501046, -3.961939327962848, 2.270668471300229, 3.6084606688033696, -6.326463301129426, 29.10622843603328, -20.643862244633752, 1.9616922956337612, -3.4424190880097503, -0.4116269377928227, 12.340826281709491, 4.9776277224536845, -4.085267747474856, 0.10539471134676999, -10.058847566619962, 11.624946504577506, -8.236851383658404, -4.39591966057262, -27.873978457885425, -2.602350160557479, 1.5323338558038864, -7.5384107561252, 
0.502839968362097, -3.9712247753562737, 2.055414523262991, 3.4101335302556977, -6.297055225198111, 29.11637206771266, -20.474078164546704, 1.846821022758633, -3.4876061768524265, -0.47285754812860376, 12.215270740739442, 4.924205959754435, -4.109652587461853, -0.08391536400026942, -9.97253299977308, 11.58524174662994, -7.92133826860514, -4.8007546185848, -28.13235871911862, -2.6568681421147597, 1.6837938019235394, -7.339994753288206, 
0.009879486833145091, -3.8462692759359753, 1.812595381855445, 2.967177386290707, -6.289130317366419, 28.887345749984135, -20.256599048619936, 1.8259462586268487, -3.5590346933769967, -0.4042808443291572, 12.197335026452372, 4.9857687865795635, -4.2051799259353535, -0.1189862783189139, -9.6638175807873, 11.543794755725923, -7.800508213098756, -4.844512718601227, -27.945922393476266, -2.785338871518837, 1.696064556708897, -7.289169391844453, 
-0.2124540060750268, -3.8043435246737802, 1.596130769582869, 2.6970873240917435, -6.398039230489476, 28.680283477941234, -19.912884797349584, 1.7026260727671638, -3.6629549692566776, -0.34184426227543496, 12.0916296130338, 5.071859223960215, -4.23968023085842, -0.13279242798512486, -9.602511537891717, 11.591297188860551, -7.475938870765554, -5.102615544257522, -27.829417644301902, -2.8627724198104945, 1.7817460691629632, -7.090169184050904, 
-0.695301163693979, -3.621763214181647, 1.4611635224781, 2.16798586834661, -6.525116102418276, 28.338523897340583, -19.538648546375196, 1.733296473629067, -3.65076533574021, -0.10051505929613308, 12.107223762569873, 5.19444983172241, -4.350990195974407, -0.030321479754266967, -9.4607466599969, 11.645312133854528, -7.1930318236175745, -4.910643698279468, -27.294616376712682, -2.960951331097145, 1.605910016569627, -7.080851409917044, 
-0.8369153742233013, -3.5630135599825152, 1.2971239101975869, 1.880494871123653, -6.720253394683425, 28.02342848141051, -19.075473181391597, 1.638355667410546, -3.7312535813407335, 0.056674960746049864, 11.979176521216012, 5.33414659249269, -4.386099930685008, 0.08509393070153366, -9.488623342862143, 11.804141648175285, -6.77889383530872, -5.007380545356482, -26.838521921307095, -3.020016674827424, 1.5568850163274845, -6.798918097482981, 
-1.223965629660218, -3.3527106628362393, 1.328456120475366, 1.3244547795298702, -6.86542488367548, 27.72976556862289, -18.682106498683137, 1.8041930646639324, -3.554512604361142, 0.4221054469417401, 11.96922095548346, 5.42852273441779, -4.4991071191770535, 0.25817933336537013, -9.558677393272418, 11.956037697484915, -6.338758197011849, -4.511755798959389, -25.987488994756006, -3.0687367415492672, 1.1182943449309073, -6.793553695392964, 
-1.2893315382080024, -3.2843193187248136, 1.2406513855963976, 1.0215741442538677, -7.018915913222684, 27.460550475529068, -18.257111561418267, 1.8185768598050103, -3.506104190103403, 0.628672318847265, 11.790348490552102, 5.534818552864473, -4.52723889559397, 0.4117318584117708, -9.702565359458074, 12.215198180968917, -5.877789875891314, -4.339221949443272, -25.226980829321878, -3.0997978679528413, 0.8891639750659419, -6.457576644546489, 
-1.490868913729133, -3.0991100025372535, 1.3532701746345714, 0.6146730080879342, -7.058480486867834, 27.32386260670171, -17.96802722818, 2.098622925192485, -3.1848803423500507, 1.0118998428956114, 11.657792359152516, 5.543313372909217, -4.58979651441729, 0.5634833901016695, -10.044685678263683, 12.45585560095911, -5.389816192181945, -3.6963595851660385, -24.23403803740172, -3.075815838893528, 0.35837837486425966, -6.3682877256534995, 
-1.4402306549946078, -3.0460939943253806, 1.2446863405835449, 0.4182252897996585, -7.063679806971775, 27.169954526415303, -17.670624247013823, 2.1901112138456424, -3.0661913788533695, 1.1730946886615556, 11.367177594788284, 5.568516740668853, -4.5742990953878815, 0.6717322564495753, -10.30772035719941, 12.794702629122348, -5.025110475283698, -3.3946821293473213, -23.365714704977183, -3.053830907033755, 0.16499094824442842, -5.9344916048338, 
-1.5255446064605491, -2.877668677041724, 1.3403673648932706, 0.2444635412347844, -6.8877587795582915, 27.278397482045207, -17.6165994961247, 2.576204758004195, -2.646350814106892, 1.4493362248891144, 11.137133614461346, 5.414308221153537, -4.581357010475455, 0.6962242250074526, -10.914767475922643, 13.059081062254783, -4.709439077436042, -2.692650512578811, -22.51289019534427, -2.9394095906091082, -0.23783845439566761, -5.83808732319239, 
-1.434644111029854, -2.7912238369170095, 1.1374858265076357, 0.19726724110913288, -6.681027499741372, 27.267793829454416, -17.52282935189052, 2.736089399207545, -2.496472753722272, 1.4760587047368443, 10.81933634626244, 5.289753730240638, -4.517553794378691, 0.6863958905654411, -11.276492477853608, 13.374003036432237, -4.582782290043977, -2.358374149780732, -21.80528599689725, -2.8169254617520734, -0.2236024138219497, -5.40581731375581, 
-1.4260461868788827, -2.5838988594716974, 1.1034131622118164, 0.2420193295736057, -6.30194713038821, 27.48572896378549, -17.669451396657337, 3.1575879370617157, -2.1078896051698415, 1.5359661127096316, 10.524832352223289, 4.972621844454269, -4.4535306143358095, 0.5916337906176427, -11.988365895200037, 13.605876370099601, -4.554548582399902, -1.8123759547392964, -21.253536629609066, -2.55312292462703, -0.297736819976166, -5.311702585759677, 
-1.3359293259760385, -2.4022406914838026, 0.8083698825891277, 0.2918125922118164, -5.928137105277044, 27.571455998402453, -17.736387278049012, 3.3888361032308003, -1.96488626104662, 1.3646028803390802, 10.238774161979475, 4.679008090324341, -4.353230695147934, 0.4619861203968769, -12.396272015539028, 13.866646359650046, -4.692031262245614, -1.5436525862951813, -20.82268172550046, -2.2804536482791224, -0.04336570282293861, -4.975245693419499, 
-1.256297370888975, -2.1180383896935306, 0.6518127268411344, 0.43916540911804025, -5.447736595554777, 27.809432322821873, -17.995181110520697, 3.7941325382178333, -1.6625269676204302, 1.183959253353713, 9.97291993082084, 4.218560773688114, -4.24693882942503, 0.25384851856984625, -13.044817832048828, 14.009807110769117, -4.906550104820277, -1.226952790400456, -20.626464229142176, -1.859412228944836, 0.1669005746339233, -4.90253405269663, 
-1.1691229971027455, -1.8403140669261482, 0.27980575377235745, 0.46665032768795056, -5.052563731739843, 27.86333668338844, -18.097900750978415, 4.033133617690792, -1.6055753142807345, 0.797401160195644, 9.791727105240648, 3.8329233228276323, -4.143506790430606, 0.05814222066044904, -13.324113109617645, 14.234906048747666, -5.24565038312174, -1.0906298488325326, -20.44891058396531, -1.4701788426230507, 0.6109569094980369, -4.643333226726489, 
-1.0493295422191402, -1.5056930351977642, 0.07211048965649336, 0.5710723085917645, -4.6253509723628525, 28.061243141510413, -18.393555623629467, 4.417554381270671, -1.4167761038755229, 0.4420940632298707, 9.61190059098442, 3.3353768139716107, -4.040790616259307, -0.19598467309455098, -13.800403933197268, 14.35157468880664, -5.6089603587663115, -0.9458141731242086, -20.49383285986861, -0.9525830583791294, 0.9788864685253315, -4.657644456259592, 
-0.9617495951920033, -1.1928026331298327, -0.2588597300652232, 0.5170323033514228, -4.325388212467906, 28.10409737366592, -18.52209113978421, 4.703127812851952, -1.4239146669842024, -0.05597947963068086, 9.548899587821898, 2.9369728416407415, -3.966791948561443, -0.41134158281510225, -13.975725867393344, 14.589901579440422, -6.04089718500277, -0.8565835175090831, -20.474392783556024, -0.5155294543424168, 1.4575879698314833, -4.559884359668595, 
-0.7730529163698292, -0.9042801360264505, -0.38769874792748826, 0.49369447375371395, -4.077507518733459, 28.21595670503705, -18.789033848649492, 5.066951052943038, -1.3728993446418265, -0.48029901306602246, 9.460088218800022, 2.530473306010891, -3.8953667330492525, -0.6430600717668897, -14.240956157099738, 14.747146197448428, -6.468053084890696, -0.7806343295822448, -20.596919290200667, -0.0433382051239544, 1.8522572248530114, -4.642503528583599, 
-0.664369792696191, -0.6579876196159579, -0.5806778616560057, 0.3187614584622148, -3.971579254731891, 28.191921065694018, -18.856064697258354, 5.3902886081345205, -1.5240405760228763, -0.9898528892357781, 9.50103341631721, 2.24909469371015, -3.859539642302644, -0.806982213028555, -14.277647911385934, 15.045092046426335, -6.901701007326633, -0.6567834509658351, -20.54291945881436, 0.29356502329855105, 2.279809420795245, -4.661157963473064, 
-0.4318498133283585, -0.49728567084297387, -0.5494015120559904, 0.17275402889881644, -3.9522199176127533, 28.21791476288476, -19.04191280240684, 5.743145909019171, -1.6463569041988286, -1.3712951094386154, 9.467999003714125, 2.02413076770582, -3.8282390089446263, -0.9636537197170314, -14.357192625220785, 15.242352764091892, -7.287446444607719, -0.5446510314104744, -20.541738874828585, 0.5925867259696815, 2.5858928166759494, -4.811552579143974, 
-0.2948621145401139, -0.37070596078076246, -0.5411808327076942, -0.07883339945063889, -4.037193996105748, 28.154367718264535, -19.037606833574944, 6.107190499969322, -1.9452853491646356, -1.8189517558237394, 9.552927959049535, 1.9073840133528912, -3.821849707267856, -1.0482998998506707, -14.310489460353443, 15.576573550747986, -7.654036337914006, -0.34816626877054674, -20.337766844934396, 0.7510817213723601, 2.893452922719593, -4.913366412508423, 
-0.018288246295083754, -0.3886486103383191, -0.3328192316058417, -0.30020548960977733, -4.237808055109444, 28.13179342453094, -19.163827090750864, 6.419556887821087, -2.20239636160274, -2.0910885646058635, 9.494625708354963, 1.8742783586005192, -3.8374427220553984, -1.1146258019180892, -14.246301336193845, 15.768071096908411, -7.9325433537203, -0.21261390272746816, -20.147383839826333, 0.827181503332954, 3.039035716111027, -5.109529296072194, 
0.0867716939850608, -0.3965577208320858, -0.1685713704339628, -0.5794180540916667, -4.483132979832145, 28.060809558077384, -19.099720770490116, 6.785032954362225, -2.620003759828302, -2.4401324874488655, 9.576396136614562, 1.906737216787375, -3.847598610271098, -1.1176862266105487, -14.118196513215173, 16.131777698813465, -8.166885123793554, 0.0204435051360871, -19.763045330732638, 0.7649599136578463, 3.179234341132754, -5.251261115808559, 
0.3152225662672826, -0.6095587448982894, 0.10803587875584662, -0.8517513922658374, -4.864500661490329, 28.044497822089586, -19.180328934054014, 6.984648313390323, -2.938174143328992, -2.587922011884733, 9.447008070298736, 2.044915958807892, -3.9143476815082496, -1.1204443130894166, -13.863778662555001, 16.319013320253855, -8.269293085099202, 0.1288668292724092, -19.394416343208693, 0.5809336824168082, 3.1116232455916215, -5.446234298242201, 
0.34738650190106124, -0.7899635860005645, 0.32880032861193953, -1.119212846155562, -5.221049607185485, 28.021469208423678, -19.105758083505407, 7.259294843245346, -3.36382514152687, -2.814496293729025, 9.443161635445811, 2.1840600285639113, -3.9473210009161446, -1.0754702806901433, -13.608666158685537, 16.642105528119057, -8.325644374722039, 0.3047620760546695, -18.888034064651265, 0.2929885196734263, 3.0318765121121727, -5.619826011725068, 
0.4490865652520456, -1.2065661785668889, 0.5252618714589022, -1.4134120092146834, -5.702060803356278, 28.030919208915666, -19.112362243225153, 7.266195890383572, -3.653011420471472, -2.822682646237066, 9.241646366689299, 2.4116287725181826, -4.073282643786183, -1.04778017308867, -13.131893723367707, 16.770261380375626, -8.23317423873286, 0.3500587216169768, -18.402596321090726, -0.14835433661956296, 2.749815450977194, -5.773527938222456, 
0.3413417883630331, -1.5372117730739379, 0.682289203300578, -1.6430635790525419, -6.064784686415755, 28.057179861641657, -18.994875024805847, 7.3926136600162, -4.015130157797703, -2.934087120466418, 9.154783758535883, 2.5836135526835577, -4.115377802271773, -0.9924652993063572, -12.752652662251874, 17.016891133017705, -8.14377244570974, 0.45605284300215637, -17.842217126909226, -0.6325484737691658, 2.5066805043077434, -5.955255607258107, 
0.28898450188395164, -2.1179761499318097, 0.7032789230874747, -1.9206736062520608, -6.561023082633728, 28.114436811550654, -18.907550465674163, 7.193755387193879, -4.244426668402463, -2.8070052185550214, 8.919373951549337, 2.844392257562909, -4.295575353190418, -0.9769453911321258, -12.135333270562672, 17.055367371056658, -7.920822606926081, 0.4558427543019975, -17.33778777913895, -1.2697285514559122, 2.1229031907983438, -6.047102557445598, 
0.09952372547397753, -2.5323208244801774, 0.7991262708914323, -2.086340123401983, -6.853534469785055, 28.152817284635457, -18.741368285025658, 7.195893611167566, -4.526340059559706, -2.728541897063928, 8.761278750282733, 3.022470787155734, -4.347893659740323, -0.9060481135740994, -11.69722787404546, 17.17159410620853, -7.754668689936956, 0.5075963390299848, -16.795417832014156, -1.856362652751615, 1.8167912581983778, -6.20356717394148, 
-0.0524687957968723, -3.1631440555757484, 0.6604191061266934, -2.295600092607572, -7.286394004000662, 28.24491368417004, -18.58473131435678, 6.889464086511135, -4.722984273403177, -2.4169298674828363, 8.539482279012423, 3.2894520026262675, -4.581123091636574, -0.8989407969793144, -11.114522244992092, 17.136889518416055, -7.496377592209317, 0.5079731183155545, -16.416130661417593, -2.555219237137158, 1.4972138349187942, -6.221983563598532, 
-0.23611468081786036, -3.5863741999612153, 0.6564977299593018, -2.3775171876084875, -7.514536662345244, 28.287609125968196, -18.399803205166513, 6.783072764868916, -4.957508288535405, -2.0812311090525872, 8.365787031105045, 3.4974868070372955, -4.696036814905228, -0.8125593846832161, -10.73207328677213, 17.114283569686624, -7.326617916145089, 0.555886390353042, -16.040223741583905, -3.124184796897552, 1.2689265337451614, -6.285434088802041, 
-0.3895815686304768, -4.085738315754619, 0.43656310042503343, -2.464352532844094, -7.819805098631728, 28.348327233527172, -18.205897052880175, 6.48608367765888, -5.14422986429342, -1.579220561763689, 8.230884871197043, 3.76055923310354, -4.956305801033542, -0.7727377776455361, -10.346085861974426, 16.990426439638792, -7.1164834355087, 0.6371037664626167, -15.852147578399398, -3.695119049657731, 1.1182693906710333, -6.191608178891889, 
-0.5089810584340158, -4.278744908074326, 0.48944878589152174, -2.3832287167921407, -7.867843616106071, 28.32441322335501, -18.04127014204525, 6.4922710958972525, -5.351985094032424, -1.062872550648698, 8.108101830327948, 3.9417200695876615, -5.039020482267037, -0.6088971410030446, -10.193652431394318, 16.847302009877414, -7.016418693353794, 0.7005582294527778, -15.636791264372166, -4.032310818458255, 1.0331661047373129, -6.198384007952243, 
-0.5583869477978347, -4.507845286199034, 0.2455591943087879, -2.3105691622913573, -8.031287786278623, 28.318036450721944, -17.84955970800158, 6.299899433719397, -5.509497318599883, -0.46772612560488275, 8.111647151074594, 4.117077306257473, -5.311360934744206, -0.5370161070567091, -10.08533225912771, 16.629373708756724, -6.900857390881321, 0.8235699083925799, -15.693366891115382, -4.288320867602346, 1.0871681841830896, -5.979433873373378, 
-0.5640760541248058, -4.4301855991404935, 0.32275638555952346, -2.0869348235986034, -7.962835496121346, 28.231881680635677, -17.720292325697976, 6.418103533939503, -5.644085125531703, 0.12120057729071274, 8.118851775661359, 4.216173257163387, -5.393349182235644, -0.3315057765938664, -10.13013209943389, 16.346130744351477, -6.846984777116642, 0.8822277564677674, -15.654585884888384, -4.304228432541111, 1.1010695735055673, -5.902835179919438, 
-0.4867892858027555, -4.372520349114701, 0.04477137117525602, -1.8942695941627639, -8.035697075579922, 28.200814597931615, -17.565137065463738, 6.347589185247513, -5.725132210537715, 0.6551314303402913, 8.345824808489764, 4.2476821202928985, -5.684553457553769, -0.2838043460880129, -10.26362325203109, 16.044748398285325, -6.800982764731025, 1.0647526762515507, -15.970648192803377, -4.20186708243158, 1.295194021163493, -5.560304631162552, 
-0.40078793418417613, -4.02881159555594, 0.18989585674033688, -1.540292826879252, -7.878381384173139, 28.087277130984255, -17.496772516156913, 6.632592521754969, -5.752110227748086, 1.1864372441222972, 8.530594276054043, 4.199815722891737, -5.737782179280063, -0.07543841355008978, -10.447754676838663, 15.635526772429948, -6.770270953703004, 1.0985698476533328, -16.032787030923448, -3.9099195390030825, 1.3041930198630083, -5.466712087344417, 
-0.2064491859456703, -3.685158453146006, -0.020881132343765683, -1.2701207285036282, -7.884827530667007, 28.051390655300647, -17.399127493878982, 6.724451052445228, -5.7535269961948545, 1.5570551596535083, 8.950327461563617, 4.032091447930318, -6.003497206009081, -0.08065570514210318, -10.729865542564577, 15.25432022396165, -6.758361904583713, 1.3060586870525235, -16.44801285680933, -3.4764794608916634, 1.519988746703391, -5.077680286844112, 
-0.08276918548758921, -3.13797276220008, 0.202232901314454, -0.838518512814023, -7.683748505289504, 27.879776921814816, -17.389266556716336, 7.152255149131457, -5.673004534020074, 1.953026246948943, 9.302542158083103, 3.801492285788754, -6.0212514300344955, 0.1080322888903794, -10.948492717183948, 14.736932473431912, -6.741972712373738, 1.2980773131821026, -16.489949784986926, -2.9663986519629995, 1.4416384823331256, -5.030101527621199, 
0.18396520419757323, -2.6322974592843345, 0.002565400353108721, -0.5728221464877393, -7.705218751198314, 27.891103918425916, -17.354851999229727, 7.328423251173338, -5.635958959800029, 2.0339020499696776, 9.899123582222682, 3.4382657376583623, -6.2745338174127685, -0.033049833608770514, -11.303635963296088, 14.318939815673174, -6.759506421219999, 1.5439465025758874, -16.96952419081811, -2.332588848125331, 1.651978099012075, -4.616529668739653, 
0.31340273378612127, -2.014010394259567, 0.1378851318691692, -0.174698408519543, -7.579126495358036, 27.740936612843598, -17.382114988915813, 7.74218611021064, -5.525716062334341, 2.1631825703264584, 10.415704278181503, 3.0497361140638217, -6.330593337347546, 0.022907857859310796, -11.541748936446394, 13.803497796714558, -6.773550668647139, 1.565179042581413, -17.087835092585056, -1.7241399011238963, 1.5611212720292245, -4.54081077375672, 
0.5461070340635151, -1.413766939275353, 0.026417360425705808, 0.0656202583029625, -7.593999337052916, 27.721187510792294, -17.405002964559618, 8.02089311684937, -5.501226941740328, 2.019145580607534, 11.053154995506135, 2.604945784295891, -6.520148592239859, -0.15527095569645022, -11.893338649672353, 13.413301539346314, -6.8519587380041065, 1.7529227062407549, -17.496253736139536, -1.0343788019524782, 1.7239419412809167, -4.246653139738619, 
0.6325008684736382, -0.8162622786278638, 0.08810506742631002, 0.3977752077518667, -7.561748070209839, 27.62295401153096, -17.486873476753942, 8.40542394139467, -5.464002921137458, 1.907227457427027, 11.608230223999144, 2.1861529857762267, -6.595308311888786, -0.19504836215538718, -12.16230054524231, 13.028063083868268, -6.954151886489504, 1.7552988005883725, -17.68184894141625, -0.4503298810918843, 1.6863807060161717, -4.215346672504138, 
0.7723032859052809, -0.2912335275939192, 0.041029074000174894, 0.5832115646397324, -7.62705971982679, 27.633001787729476, -17.59606329891106, 8.737354368516147, -5.55805285530509, 1.5988020652589539, 12.159462440765683, 1.7819178518949703, -6.705955768006441, -0.38056366822403576, -12.49192612733866, 12.793233205699421, -7.123325279517141, 1.8140991725511888, -17.99886992290528, 0.11363530136962544, 1.8480191150835328, -4.114567165200697, 
0.7371012054010645, 0.17215660222945958, 0.09122003210744829, 0.8645214741833782, -7.665552890301933, 27.549333447126866, -17.736567237591448, 9.09765304551715, -5.656690344535087, 1.3820062542077487, 12.571017926182801, 1.4455237048784015, -6.740743919189702, -0.39916757309792944, -12.729817860410963, 12.62678236101862, -7.326691588104858, 1.6850076622419903, -18.120940488228612, 0.5181858747887267, 1.8316405629492756, -4.2524449813321, 
0.7728169884987154, 0.5003778852234656, 0.0679562949224214, 0.9379688745780921, -7.809107388450362, 27.602775365719125, -17.90221961082678, 9.392842224345516, -5.95257272067639, 1.0260297736804485, 12.853522070642885, 1.22416487764231, -6.780921654580227, -0.5226674739865744, -13.017104157673604, 12.674337162772588, -7.632146950869205, 1.5902251532763132, -18.308331817408344, 0.8488421129802075, 2.1219519607434485, -4.363984478252218, 
0.6154486721300989, 0.7539247651398547, 0.07607052469963745, 1.1376990450952933, -7.911878456790099, 27.5131973416313, -18.05582097681777, 9.638560362492571, -6.22135023502573, 0.8109614654015221, 12.970351968492462, 1.0379242173372059, -6.772757312911272, -0.47350213285179205, -13.189236629716204, 12.77344287861049, -7.934374433675606, 1.3394876311724604, -18.3188766128995, 1.0126261144726312, 2.1950495414191957, -4.65448521651371, 
0.5471322042228954, 0.8500476240734494, 0.05145833983321499, 1.0606369328275205, -8.106411882642716, 27.583393874402102, -18.286336107850627, 9.878085111360823, -6.7300926113562305, 0.5409947528881135, 12.905773868464037, 1.0421798473440451, -6.731224577930127, -0.5002995571198512, -13.413189359871641, 13.099155497429303, -8.323164860683216, 1.1159567431214334, -18.325341219322787, 1.0845938435769407, 2.656439930176054, -4.94285339081442, 
0.3148232211483274, 0.8983375033146074, -0.016625121455075827, 1.1037884293006746, -8.257083065166002, 27.519345731209203, -18.48421393335625, 10.020589378597428, -7.176013883466617, 0.3988049932679042, 12.714115561345617, 1.0414780912092363, -6.67665980334087, -0.4103936191190199, -13.531423643573246, 13.455687259804671, -8.67446078509753, 0.8078061121511764, -18.19939028680047, 1.0387528838292637, 2.906650618062331, -5.298606703019105, 
0.11889129306493937, 0.8339828217352236, -0.057094619106273475, 0.8884166651374237, -8.47996871970917, 27.6023834400326, -18.824786563860975, 10.263900813474745, -7.844324488209026, 0.3296633932928617, 12.421103187012838, 1.3083912479646251, -6.536335813892071, -0.3195190049820167, -13.714100041359968, 13.914998916885237, -9.07034336012985, 0.4799224618835784, -17.946400449236485, 0.8993103779663673, 3.533565439715813, -5.7156567454301515, 
-0.22253652804275567, 0.7692880240078268, -0.21403705875591078, 0.8868014286817238, -8.640773197372539, 27.546632527043094, -19.114760106280485, 10.333600460923604, -8.338420114821972, 0.3663882020440586, 12.088226221349307, 1.477447729853333, -6.439560950235377, -0.1850934849504652, -13.801346416307778, 14.379797174148809, -9.350784327541074, 0.17568739401898745, -17.708461935195274, 0.6946208224510535, 3.803377110236363, -6.037334915906262, 
-0.5573612902560031, 0.6578992031629924, -0.2782715901557418, 0.694281469339898, -8.890433783943363, 27.667731165095784, -19.67506101126015, 10.669000048896173, -9.006948059409163, 0.6025064842431821, 11.810173067504577, 1.9810101990623963, -6.214900627805606, -0.01322170911381486, -14.004804911483419, 14.86011764329461, -9.587449291500095, -0.21282388501658595, -17.275383172355163, 0.4386439225105385, 4.3750737255844685, -6.497026961474347, 
-0.9548429137702281, 0.5639383538416618, -0.45708442880019184, 0.6729044880173578, -9.098280179947325, 27.71748665456927, -20.183252628892344, 10.808755140483102, -9.467950992902988, 0.8705916424848109, 11.563944204558792, 2.390533141998494, -6.069539342133996, 0.1221222127525086, -14.15404093361165, 15.320329578723964, -9.687816981147622, -0.49112180158046875, -16.961313869961185, 0.1671911946559701, 4.6196215369728195, -6.770444295371134, 
-1.36184071069651, 0.5150134950018046, -0.5096026490114983, 0.6323849039702608, -9.372232100479195, 27.84512138080878, -20.90724602928309, 11.172818213434198, -9.934149962852867, 1.3333833595957723, 11.497723729884981, 3.0422683190716775, -5.811053208939576, 0.2988101300643887, -14.403346444289467, 15.640504659386869, -9.646458300635837, -0.8699786510721736, -16.490040229451477, -0.08199148823362494, 4.918382161205636, -7.172695953817856, 
-1.7447234606926765, 0.43744072210578294, -0.6960437714902094, 0.7244295313397344, -9.593869539554362, 27.93732670067491, -21.46772796435645, 11.238567791266695, -10.167880511018913, 1.6916137954039736, 11.431342595357913, 3.4995272953472485, -5.706407593706257, 0.3554244006005003, -14.574419863422683, 16.013615681840502, -9.509451062211715, -1.026266558791659, -16.32177747383514, -0.34517938415814603, 4.890063065091485, -7.289984043042468, 
-2.1495727216127256, 0.4425334774255869, -0.6665127767634474, 0.8679511467942279, -9.86634177156853, 28.03322369118126, -22.225372320471493, 11.592011352740768, -10.316589602359539, 2.2572564802671544, 11.556058150441975, 4.207314981153006, -5.467417984675447, 0.512574608218546, -14.895266121269643, 16.205998986233933, -9.196020051609018, -1.3797482954261182, -15.940429075171195, -0.5572903662868725, 4.849232935258695, -7.650072731650795, 
-2.453763897726885, 0.3770368203419497, -0.7424610563526182, 1.0516054822842842, -10.0760788399489, 28.137898725550173, -22.717173543882407, 11.614966980908095, -10.30520955920882, 2.61628991183536, 11.604591537645208, 4.689585626026971, -5.437653175218792, 0.5088487583881874, -15.107423595537396, 16.51198429437638, -8.854089041662027, -1.4416730691542632, -15.956629503818515, -0.7934054721606953, 4.572452893295588, -7.697962653686159, 
-2.7467285035522284, 0.40942389083032904, -0.5379031568851714, 1.3582011859283831, -10.296878419529147, 28.13595129915756, -23.254310463732118, 11.854368045037436, -10.157341679950706, 3.099227356892785, 11.803933703049545, 5.300626323084857, -5.276129576951678, 0.6307431106445213, -15.446659061471376, 16.559179183496255, -8.3761376074677, -1.7294080013811197, -15.791503737974642, -0.9502443895227978, 4.247047398182541, -8.042165548962375, 
-2.926229491492542, 0.3190069340014238, -0.4131184842170617, 1.5852342229497904, -10.425195083761754, 28.195222500246963, -23.48018348712436, 11.832101342050597, -9.943296304832879, 3.3506591641603323, 11.84951847830251, 5.720260690386327, -5.345411479387797, 0.5947085751304616, -15.644016423842546, 16.77116865856949, -7.955023480663222, -1.7134060645562932, -15.990945320195971, -1.174261279813023, 3.8367422912386693, -8.122889668365, 
-3.1103857767888914, 0.3212675402505508, -0.011298306818044309, 1.9328474068805284, -10.537168273849296, 28.098201018454816, -23.636861045296513, 11.975948557140352, -9.597605346217435, 3.682471182191346, 11.999845414826666, 6.187238346432863, -5.316666591356419, 0.6836570689784034, -15.896943457923259, 16.708001667846787, -7.407618226213384, -1.9053454902078157, -16.011237066672116, -1.3407351524026987, 3.330886126949688, -8.479302615659199, 
-3.164308140609262, 0.15300139410682126, 0.2424036892792258, 2.0325294858697136, -10.538582756362077, 28.169292928337864, -23.46910115212853, 11.897056447425571, -9.340692872048393, 3.7364538008729618, 11.964253178884674, 6.467753323342739, -5.552771578267942, 0.5824063124629031, -15.915390586829908, 16.86665629930007, -7.057594897492967, -1.7305912189566957, -16.396468734883808, -1.60492496491928, 2.946054016862247, -8.534323683253255, 
-3.2638962387451937, 0.1348553180046714, 0.7783193359047756, 2.3243867867234473, -10.533487507201157, 28.002082833557644, -23.239095446102414, 11.975351639938042, -8.949829926738225, 3.851357508072629, 12.046970833912663, 6.737945274611932, -5.644271933191073, 0.6751248293705349, -16.0062325651338, 16.674510291549804, -6.637980254751664, -1.8911502689849535, -16.473421180881772, -1.780901133633286, 2.4828714114477877, -8.945793042051335, 
-3.253565153423051, -0.038065123796305396, 1.137366965723939, 2.302852779548078, -10.427462966070541, 28.002120167378145, -22.74116568803878, 11.921191353149668, -8.7097923857913, 3.7611827297798235, 11.943147476427, 6.875483267731997, -5.957033708067582, 0.6223066484944108, -15.85175873302226, 16.66857402109207, -6.43556594237917, -1.776693098326781, -16.709985722953952, -2.0484514748475386, 2.2193083998441665, -9.062269804704929, 
-3.2838489600411602, -0.07096143635485354, 1.5878364009564796, 2.474975393961279, -10.351125813042891, 27.784341196042337, -22.213699068909957, 11.880414194849449, -8.4336101735116, 3.6649016354445427, 11.898433640727742, 6.897785767184144, -6.149004959862511, 0.730553909690607, -15.764745876400823, 16.45946503174593, -6.274455277563957, -1.976850801670521, -16.689706919454036, -2.2019024356672365, 1.9608258921292947, -9.415596431298509, 
-3.2097928528407342, -0.23671452836069987, 1.8541925774628172, 2.304095004245484, -10.22649871984066, 27.8034085857953, -21.526144449994295, 11.781185876108136, -8.338685035321419, 3.488904055681571, 11.730499704473008, 6.878680112005229, -6.510913829539961, 0.7123185699876183, -15.47217082479611, 16.41724803297323, -6.291138702501316, -1.9403198627639173, -16.71140542057121, -2.4242884373359503, 1.9053488672227619, -9.482747834302044, 
